,actual_load,pca1,pca2,mon,tue,wed,thur,fri,sat,sun
2015-01-01 00:00:00,25385.0,0.0009318021430783457,0.05190244799557692,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-01-01 01:00:00,24382.0,0.000931508397679426,0.05205016168958265,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-01-01 02:00:00,22734.0,0.0009334661940675818,0.03467031778005114,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-01-01 03:00:00,21286.0,0.0009331724531082613,0.0346029521755406,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-01-01 04:00:00,20264.0,0.0009331724450025947,0.03499566218287098,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-01-01 05:00:00,19905.0,0.0009382105305195243,0.024592510634694364,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-01-01 06:00:00,20010.0,0.0009382105255783802,0.024831903245210396,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-01-01 07:00:00,20377.0,0.0009385042265300542,0.02683759219413373,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-01-01 08:00:00,20094.0,0.0009467466147171095,0.08066547651288059,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-01-01 09:00:00,20637.0,0.0009467465854724312,0.08208234673093567,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-01-01 10:00:00,22250.0,0.0009467464371806544,0.08926690868142334,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-01-01 11:00:00,23547.0,0.000948000747034417,0.32961141298198543,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-01-01 12:00:00,24133.0,0.0009480006384253055,0.3348733965235632,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-01-01 13:00:00,24713.0,0.0009480006814260066,0.3327900631930567,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-01-01 14:00:00,24672.0,0.0011168585783908115,0.3589418210908814,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-01-01 15:00:00,23528.0,0.0011188173819862268,0.37498332485202035,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-01-01 16:00:00,23118.0,0.0011203034971384103,0.2744411306450496,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-01-01 17:00:00,23606.0,0.0011237736374292398,0.32937818037658373,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-01-01 18:00:00,26447.0,0.0011270648251069744,0.2676853722917438,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-01-01 19:00:00,28020.0,0.001019206963532036,0.22265355202218673,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-01-01 20:00:00,29014.0,0.0010375225084571066,0.15751130268074937,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-01-01 21:00:00,29571.0,0.0009480053075070359,0.10899418185051579,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-01-01 22:00:00,29031.0,0.000948005297825841,0.10946322434902644,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-01-01 23:00:00,26798.0,0.000951295985140016,0.07119744084264468,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-01-02 00:00:00,27070.0,0.0009512959893405984,0.07111460363600619,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-01-02 01:00:00,24935.0,0.0009512960150974975,0.06974603615279618,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-01-02 02:00:00,23214.0,0.0009469302284999686,0.05392295712949208,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-01-02 03:00:00,22540.0,0.000946930247795926,0.05298809071044425,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-01-02 04:00:00,22096.0,0.000947223989214887,0.053033187234907075,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-01-02 05:00:00,22066.0,0.0009515903481532235,0.040960880041922,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-01-02 06:00:00,22275.0,0.0009515903539660702,0.040679254469049575,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-01-02 07:00:00,23025.0,0.0009515903136711481,0.04263149598849214,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-01-02 08:00:00,23699.0,0.0009571301706097591,0.10253020901645282,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-01-02 09:00:00,25834.0,0.0009574238880313155,0.10373795159318777,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-01-02 10:00:00,27927.0,0.0009574237374224794,0.1110347723241526,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-01-02 11:00:00,29072.0,0.0009574223164212949,0.18001212561505325,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-01-02 12:00:00,29071.0,0.001049288336493882,0.2823687119338777,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-01-02 13:00:00,29439.0,0.000957418872827219,0.3468502030799606,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-01-02 14:00:00,29241.0,0.0011387198392914274,0.3986395051115986,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-01-02 15:00:00,27973.0,0.0011336671880211595,0.4125848122165655,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-01-02 16:00:00,27320.0,0.001140202228110202,0.3135105387950001,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-01-02 17:00:00,27157.0,0.001133485108953468,0.3650928652555434,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-01-02 18:00:00,29045.0,0.001133486373930096,0.30368556132857283,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-01-02 19:00:00,31967.0,0.0009508880010520271,0.24373322738135933,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-01-02 20:00:00,33266.0,0.001047344646576234,0.19414303668421684,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-01-02 21:00:00,33668.0,0.0009558436213700306,0.14599036058139664,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-01-02 22:00:00,32426.0,0.0009555498764938848,0.1461127605945613,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-01-02 23:00:00,29705.0,0.000955843745353777,0.13998349408814242,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-01-03 00:00:00,25564.0,0.0010376943999395646,0.1199689670674155,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-01-03 01:00:00,23584.0,0.0009545589126350502,0.10055620555817735,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-01-03 02:00:00,22194.0,0.0009538872264077355,0.09620767185613471,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-01-03 03:00:00,21296.0,0.0009535938133174195,0.08001408698010531,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-01-03 04:00:00,21145.0,0.000953593815223315,0.07992174858764045,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-01-03 05:00:00,21316.0,0.000952628302371462,0.07993220909965443,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-01-03 06:00:00,21674.0,0.0009516366637485419,0.0655494592931734,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-01-03 07:00:00,22127.0,0.0009519303846317708,0.06658948786079483,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-01-03 08:00:00,22756.0,0.0009523081740703143,0.07842040938963135,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-01-03 09:00:00,24654.0,0.0009531884982955095,0.12327139406014775,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-01-03 10:00:00,26454.0,0.0009531883605126411,0.12994681177032086,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-01-03 11:00:00,26959.0,0.0009525118374169028,0.36064157618705295,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-01-03 12:00:00,26716.0,0.0009525117409685357,0.36531438598189275,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-01-03 13:00:00,26802.0,0.0009525117750583002,0.36366277704309774,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-01-03 14:00:00,26416.0,0.0009525116350975218,0.3704437119177157,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-01-03 15:00:00,25362.0,0.0009426030092884365,0.43837529294429456,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-01-03 16:00:00,24770.0,0.000989553374221946,0.3908880207055251,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-01-03 17:00:00,24501.0,0.0011231356159418224,0.3838142017470022,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-01-03 18:00:00,24992.0,0.0011248993366373915,0.3223283948910919,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-01-03 19:00:00,27964.0,0.0009420191180669478,0.2635059850060111,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-01-03 20:00:00,29694.0,0.0009456048250227404,0.16433806455655708,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-01-03 21:00:00,29874.0,0.00093866167724143,0.15269941983155916,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-01-03 22:00:00,28979.0,0.0009396533573110364,0.1640845828158441,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-01-03 23:00:00,26863.0,0.0009363641185625323,0.13012316910934735,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-01-04 00:00:00,25254.0,0.0009363642285999884,0.12491266001087564,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-01-04 01:00:00,23620.0,0.0009353722252683056,0.12878166363215937,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-01-04 02:00:00,22606.0,0.0009314107559659213,0.11978819301323601,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-01-04 03:00:00,22191.0,0.0009321089175583052,0.12061381906521917,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-01-04 04:00:00,21929.0,0.0009311170461111956,0.11821384646263411,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-01-04 05:00:00,22195.0,0.0009305297071057004,0.11139649378171562,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-01-04 06:00:00,24035.0,0.0009305297673934192,0.10847562481349526,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-01-04 07:00:00,26807.0,0.0009305297083835214,0.11134614566874601,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-01-04 08:00:00,28316.0,0.0009317886930816588,0.1246074086329283,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-01-04 09:00:00,29871.0,0.0009317877680519436,0.16901650861711653,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-01-04 10:00:00,30585.0,0.0009327793858435159,0.18329829292606464,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-01-04 11:00:00,30772.0,0.0009327793463423753,0.18521207666205664,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-01-04 12:00:00,30685.0,0.0009278210734597845,0.4116347219572594,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-01-04 13:00:00,30429.0,0.0009275272631054193,0.41452196423662635,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-01-04 14:00:00,28741.0,0.0010099959495414156,0.4409738021371331,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-01-04 15:00:00,28249.0,0.0009198702878851071,0.4599547755043495,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-01-04 16:00:00,28105.0,0.0009198703457973972,0.4567414929390862,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-01-04 17:00:00,27908.0,0.0009195783000332995,0.3745439152029083,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-01-04 18:00:00,27577.0,0.0009206562701726687,0.2895323414897229,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-01-04 19:00:00,27418.0,0.0009212447376276587,0.24176369236469142,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-01-04 20:00:00,28604.0,0.0009229094089229074,0.19403040486048262,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-01-04 21:00:00,30346.0,0.0009349700379357346,0.18607848566695678,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-01-04 22:00:00,28190.0,0.0009226157853794599,0.18827437855218793,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-01-04 23:00:00,26270.0,0.0009326933129796383,0.14607348880884935,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-01-05 00:00:00,25069.0,0.0010060259721066261,0.14109416526807084,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-05 01:00:00,23390.0,0.0009213311504490155,0.13884541954818613,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-05 02:00:00,21988.0,0.0009207437810503062,0.13394271136601227,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-05 03:00:00,21182.0,0.0009177479357657875,0.11770779847736146,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-05 04:00:00,20778.0,0.0009167560334200233,0.11721232961846023,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-05 05:00:00,20309.0,0.0009163778014809588,0.12654405632734067,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-05 06:00:00,20252.0,0.0009163779773551617,0.11802315832513466,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-05 07:00:00,19964.0,0.0009170760891983668,0.12085157315176331,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-05 08:00:00,20796.0,0.0009170759132587487,0.12937564043840716,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-05 09:00:00,22478.0,0.0009197775057636106,0.16993277997436568,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-05 10:00:00,23834.0,0.0009161093218764493,0.18189182637689338,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-05 11:00:00,24429.0,0.0009188107793654573,0.22899032499662286,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-05 12:00:00,24066.0,0.0009151134775003298,0.3722169375370093,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-05 13:00:00,23703.0,0.0009138275850692827,0.3860798048746963,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-05 14:00:00,23340.0,0.0009052320102929024,0.40509518973916325,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-05 15:00:00,22977.0,0.0009947296892814695,0.4076539148583441,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-05 16:00:00,22614.0,0.000977088616214592,0.3427809326153947,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-05 17:00:00,22251.0,0.0010852203971266324,0.35791217944964604,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-05 18:00:00,21888.0,0.0010882176532245244,0.3053873456230451,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-05 19:00:00,22048.0,0.0009457159243001598,0.22745313157789687,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-05 20:00:00,22858.0,0.0009006613919669652,0.16523170260409847,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-05 21:00:00,25604.0,0.0009006613506069318,0.16548487020454428,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-05 22:00:00,25381.0,0.0008996694380677991,0.1672339353518701,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-05 23:00:00,23822.0,0.0008962956672979412,0.14632221306300636,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-06 00:00:00,23711.0,0.0008946323848636843,0.12705364541801734,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-01-06 01:00:00,22354.0,0.0008946323645254229,0.12600150866031684,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-01-06 02:00:00,21546.0,0.0008923815666939287,0.10841608838480765,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-01-06 03:00:00,21171.0,0.0008926752834668963,0.10953457825458035,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-01-06 04:00:00,21042.0,0.0008949554628449849,0.10158217842716721,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-01-06 05:00:00,21618.0,0.0008926756741297407,0.09048674747427632,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-01-06 06:00:00,23433.0,0.0008926756377051319,0.09225147688490909,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-01-06 07:00:00,25885.0,0.0008926756124374411,0.09347566673703867,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-01-06 08:00:00,28456.0,0.0008932613745072584,0.17582482816823536,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-01-06 09:00:00,29708.0,0.0008942530883225819,0.18545437485445643,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-01-06 10:00:00,30887.0,0.0008942527031288926,0.2049315560835384,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-01-06 11:00:00,31409.0,0.000894545846277078,0.23314716647457356,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-01-06 12:00:00,31947.0,0.0008962551074063671,0.29510504586643016,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-01-06 13:00:00,32078.0,0.0008919992969997571,0.31340692352542077,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-01-06 14:00:00,31193.0,0.0008887089530523217,0.3339460113417254,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-01-06 15:00:00,30542.0,0.0008881214669524849,0.3338931781146685,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-01-06 16:00:00,30591.0,0.0008890881397202145,0.2778414642502897,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-01-06 17:00:00,30799.0,0.0008893828934347539,0.2285898367622674,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-01-06 18:00:00,30481.0,0.000890668719383306,0.22071131060270094,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-01-06 19:00:00,30147.0,0.0008950356403628713,0.18181626807318568,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-01-06 20:00:00,30120.0,0.0008950365207147861,0.13940560670600827,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-01-06 21:00:00,30747.0,0.0009036444588070927,0.13903678360381938,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-01-06 22:00:00,29978.0,0.0008960019728107571,0.1426146780752166,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-01-06 23:00:00,27421.0,0.0008969942139317817,0.1265762084810116,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-01-07 00:00:00,30518.0,0.0009827014419446964,0.1255216146059086,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-01-07 01:00:00,28484.0,0.0008979861657834045,0.12467317676934414,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-01-07 02:00:00,27026.0,0.0009013607075528755,0.1086539717709103,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-01-07 03:00:00,26248.0,0.0009016543634768042,0.11324870229294537,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-01-07 04:00:00,25838.0,0.0009016543436477538,0.11380189611870628,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-01-07 05:00:00,26021.0,0.0009022420945960807,0.1011519976791656,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-01-07 06:00:00,26992.0,0.000902242221017508,0.09502702841083815,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-01-07 07:00:00,28625.0,0.0009025359766769055,0.09438219255234465,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-01-07 08:00:00,31015.0,0.0009836230921658373,0.10680232233372666,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-01-07 09:00:00,33276.0,0.0010435649066681705,0.12474553799317017,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-01-07 10:00:00,34221.0,0.0009155480863953995,0.23002888498325286,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-01-07 11:00:00,34796.0,0.001007636702246648,0.23248587682916366,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-01-07 12:00:00,35535.0,0.0009118509861183522,0.3223778612470926,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-01-07 13:00:00,35752.0,0.0009569066149868659,0.33167044251818234,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-01-07 14:00:00,35605.0,0.0011011203443239707,0.3387704902317619,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-01-07 15:00:00,36020.0,0.0010981238641743691,0.35370154321895875,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-01-07 16:00:00,36066.0,0.0011017935093400894,0.2714734480641442,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-01-07 17:00:00,36195.0,0.0010975370927042507,0.3187389175520042,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-01-07 18:00:00,35739.0,0.001101121785438844,0.26895017182317216,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-01-07 19:00:00,35188.0,0.0009790242310402557,0.20352778213464462,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-01-07 20:00:00,34470.0,0.000940923182143836,0.1470708272091496,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-01-07 21:00:00,33716.0,0.000941216985417561,0.14411913326379988,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-01-07 22:00:00,32697.0,0.0009418890598128936,0.12966138373208763,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-01-07 23:00:00,30477.0,0.0009455837441260247,0.11336191548314134,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-01-08 00:00:00,26788.0,0.000945583598275858,0.12042818429221319,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-01-08 01:00:00,25146.0,0.0009461712759190112,0.11121181272557507,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-01-08 02:00:00,23889.0,0.0009471633925647403,0.10173220098233493,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-01-08 03:00:00,23046.0,0.0009481290012950373,0.09735252369856423,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-01-08 04:00:00,22587.0,0.0009481290269195983,0.095296043265296,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-01-08 05:00:00,22361.0,0.0009481291092714914,0.09212119165965771,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-01-08 06:00:00,22551.0,0.0009541216487656191,0.08183159536424772,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-01-08 07:00:00,22543.0,0.0009563728352554319,0.08119035815417053,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-01-08 08:00:00,24042.0,0.0009567509357990727,0.07794860413702442,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-01-08 09:00:00,25932.0,0.0009625847234818836,0.12912732917445507,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-01-08 10:00:00,27664.0,0.000962877693918723,0.16652560150851742,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-01-08 11:00:00,28448.0,0.0009631712701963478,0.17457160129151433,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-01-08 12:00:00,28881.0,0.0009664575509595831,0.35033704095016005,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-01-08 13:00:00,29329.0,0.0009647937293882898,0.3563740271596245,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-01-08 14:00:00,29026.0,0.0009644990548399841,0.40202065270980586,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-01-08 15:00:00,28237.0,0.0009661626100372516,0.4090336357931703,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-01-08 16:00:00,27868.0,0.0009668616878818889,0.36478443799137183,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-01-08 17:00:00,27654.0,0.0010804023693616232,0.3490106399601449,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-01-08 18:00:00,27507.0,0.0010280185913072984,0.2940619641387807,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-01-08 19:00:00,27544.0,0.0009759890611139432,0.23689549014533762,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-01-08 20:00:00,27578.0,0.0009805662295609288,0.16038817929209248,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-01-08 21:00:00,28222.0,0.000981237936426596,0.1633163667700439,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-01-08 22:00:00,28221.0,0.000982901743396768,0.15799972976964816,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-01-08 23:00:00,26436.0,0.000983783440584615,0.13400831488295195,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-01-09 00:00:00,27485.0,0.0009837834526273007,0.13342486095143974,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-01-09 01:00:00,25750.0,0.000983489805523039,0.12921782861044923,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-01-09 02:00:00,24760.0,0.0009854941315033047,0.12587118624166022,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-01-09 03:00:00,24188.0,0.0009858720433482816,0.13136415986341538,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-01-09 04:00:00,23840.0,0.0009858720487301163,0.13122409235654448,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-01-09 05:00:00,24030.0,0.0010719839231464233,0.11958195205040345,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-01-09 06:00:00,25965.0,0.0009885749234323769,0.10966027796757422,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-01-09 07:00:00,28266.0,0.0009885749052974536,0.1105388936535972,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-01-09 08:00:00,29981.0,0.000989246738617607,0.10776095260607033,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-01-09 09:00:00,31932.0,0.00099111924026983,0.1386698231138262,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-01-09 10:00:00,33325.0,0.0009908242720065505,0.19858122195839617,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-01-09 11:00:00,34144.0,0.0009937345078170838,0.2782734365057064,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-01-09 12:00:00,35040.0,0.000993732277993693,0.38698923494680787,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-01-09 13:00:00,35524.0,0.0009920684531835899,0.3938666188271631,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-01-09 14:00:00,34579.0,0.0009904045011575615,0.40677594511772697,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-01-09 15:00:00,33792.0,0.0010702296184668463,0.4274898777483406,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-01-09 16:00:00,33768.0,0.0009903588090231482,0.351576367442896,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-01-09 17:00:00,33696.0,0.0010997272330477185,0.3891576301908032,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-01-09 18:00:00,33154.0,0.001044739882108802,0.33019842642150105,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-01-09 19:00:00,32440.0,0.000988486978107201,0.28582545155242123,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-01-09 20:00:00,32384.0,0.0010480314018405242,0.25130777401812066,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-01-09 21:00:00,33976.0,0.0011000246865560256,0.2082461499726136,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-01-09 22:00:00,31420.0,0.0010719242804426159,0.20480602190524533,0.0,0.0,0.0,0.0,1.0,0.0,0.0
